state,date,name,count
US-WA,2026-02-27,American Wigeon,2
US-WA,2026-02-27,Anna's Hummingbird,2
US-WA,2026-02-27,Bald Eagle,3
US-WA,2026-02-27,Black-capped Chickadee,3
US-WA,2026-02-27,Bufflehead,5
US-WA,2026-02-27,Bushtit,1
US-WA,2026-02-27,Canada Goose,5
US-WA,2026-02-27,Cinnamon Teal,1
US-WA,2026-02-27,Common Merganser,7
US-WA,2026-02-27,Cooper's Hawk,1
US-WA,2026-02-27,Dark-eyed Junco,2
US-WA,2026-02-27,Eurasian Collared-Dove,3
US-WA,2026-02-27,European Starling,1
US-WA,2026-02-27,Gadwall,7
US-WA,2026-02-27,Golden-crowned Kinglet,1
US-WA,2026-02-27,Great Blue Heron,4
US-WA,2026-02-27,Greater Yellowlegs,2
US-WA,2026-02-27,Green-winged Teal,24
US-WA,2026-02-27,House Finch,1
US-WA,2026-02-27,Killdeer,5
US-WA,2026-02-27,Lesser Scaup,500
US-WA,2026-02-27,Mallard,56
US-WA,2026-02-27,Marsh Wren,1
US-WA,2026-02-27,Northern Flicker,2
US-WA,2026-02-27,Northern Harrier,1
US-WA,2026-02-27,Northern Pintail,100
US-WA,2026-02-27,Northern Shoveler,36
US-WA,2026-02-27,Red-winged Blackbird,2
US-WA,2026-02-27,Ring-necked Duck,103
US-WA,2026-02-27,Rock Pigeon (Feral Pigeon),2
US-WA,2026-02-27,Ruby-crowned Kinglet,2
US-WA,2026-02-27,Ruddy Duck,2
US-WA,2026-02-27,Short-billed Gull,5
US-WA,2026-02-27,Song Sparrow,5
US-WA,2026-02-27,Spotted Towhee,1
US-WA,2026-02-27,Tree Swallow,3
US-WA,2026-02-27,Wilson's Snipe,1
US-WA,2026-02-27,Yellow-rumped Warbler,1
US-WA,2026-03-01,American Coot,28
US-WA,2026-03-01,American Crow,25
US-WA,2026-03-01,American Robin,2
US-WA,2026-03-01,American Wigeon,3
US-WA,2026-03-01,Anna's Hummingbird,5
US-WA,2026-03-01,Bald Eagle,3
US-WA,2026-03-01,Barn Swallow,1
US-WA,2026-03-01,Belted Kingfisher,1
US-WA,2026-03-01,Bewick's Wren,1
US-WA,2026-03-01,Black-capped Chickadee,10
US-WA,2026-03-01,Bufflehead,3
US-WA,2026-03-01,Bushtit,20
US-WA,2026-03-01,Canada Goose,26
US-WA,2026-03-01,Common Goldeneye,6
US-WA,2026-03-01,Common Merganser,4
US-WA,2026-03-01,Cooper's Hawk,1
US-WA,2026-03-01,Dark-eyed Junco,3
US-WA,2026-03-01,Double-crested Cormorant,25
US-WA,2026-03-01,Downy Woodpecker,2
US-WA,2026-03-01,European Starling,1
US-WA,2026-03-01,Gadwall,6
US-WA,2026-03-01,Golden-crowned Sparrow,2
US-WA,2026-03-01,Great Blue Heron,21
US-WA,2026-03-01,Green Heron,1
US-WA,2026-03-01,Green-winged Teal,2
US-WA,2026-03-01,Hooded Merganser,5
US-WA,2026-03-01,House Finch,3
US-WA,2026-03-01,Lesser Scaup,2
US-WA,2026-03-01,Mallard,15
US-WA,2026-03-01,Marsh Wren,1
US-WA,2026-03-01,Northern Flicker,2
US-WA,2026-03-01,Northern Shoveler,4
US-WA,2026-03-01,Pied-billed Grebe,4
US-WA,2026-03-01,Pileated Woodpecker,2
US-WA,2026-03-01,Red-tailed Hawk,1
US-WA,2026-03-01,Red-winged Blackbird,7
US-WA,2026-03-01,Ring-necked Duck,3
US-WA,2026-03-01,Rock Pigeon (Feral Pigeon),2
US-WA,2026-03-01,Song Sparrow,2
US-WA,2026-03-01,Spotted Towhee,1
US-WA,2026-03-01,Tree Swallow,2
US-WA,2026-03-01,Wood Duck,6
US-WA,2026-03-01,Yellow-rumped Warbler,1
US-WA,2026-03-02,American Coot,22
US-WA,2026-03-02,American Crow,20
US-WA,2026-03-02,American Robin,10
US-WA,2026-03-02,American Wigeon,60
US-WA,2026-03-02,Anna's Hummingbird,5
US-WA,2026-03-02,Bald Eagle,1
US-WA,2026-03-02,Black-capped Chickadee,7
US-WA,2026-03-02,Brown Creeper,1
US-WA,2026-03-02,Bufflehead,2
US-WA,2026-03-02,Bushtit,10
US-WA,2026-03-02,Canada Goose,31
US-WA,2026-03-02,Common Goldeneye,1
US-WA,2026-03-02,Common Merganser,1
US-WA,2026-03-02,Dark-eyed Junco,2
US-WA,2026-03-02,Double-crested Cormorant,2
US-WA,2026-03-02,Eurasian Wigeon,2
US-WA,2026-03-02,Gadwall,12
US-WA,2026-03-02,Mallard,30
US-WA,2026-03-02,Northern Flicker,3
US-WA,2026-03-02,Northern Shoveler,3
US-WA,2026-03-02,Red-winged Blackbird,1
US-WA,2026-03-02,Rock Pigeon (Feral Pigeon),25
US-WA,2026-03-02,Ruby-crowned Kinglet,1
US-WA,2026-03-02,Song Sparrow,3
US-WA,2026-03-02,Yellow-rumped Warbler,2
US-WA,2026-03-05,American Coot,30
US-WA,2026-03-05,American Crow,4
US-WA,2026-03-05,American Goldfinch,2
US-WA,2026-03-05,American Robin,5
US-WA,2026-03-05,Anna's Hummingbird,2
US-WA,2026-03-05,Bald Eagle,1
US-WA,2026-03-05,Black-capped Chickadee,5
US-WA,2026-03-05,Bufflehead,10
US-WA,2026-03-05,Bushtit,5
US-WA,2026-03-05,Common Merganser,2
US-WA,2026-03-05,Dark-eyed Junco,2
US-WA,2026-03-05,Double-crested Cormorant,70
US-WA,2026-03-05,Downy Woodpecker,1
US-WA,2026-03-05,Gadwall,1
US-WA,2026-03-05,Glaucous-winged Gull,1
US-WA,2026-03-05,Great Blue Heron,1
US-WA,2026-03-05,Green-winged Teal,10
US-WA,2026-03-05,Hooded Merganser,1
US-WA,2026-03-05,Killdeer,1
US-WA,2026-03-05,Mallard,12
US-WA,2026-03-05,Northern Flicker,2
US-WA,2026-03-05,Red-winged Blackbird,2
US-WA,2026-03-05,Song Sparrow,3
US-WA,2026-03-05,Spotted Towhee,2
US-WA,2026-03-05,Trumpeter Swan,2
US-WA,2026-03-05,Wood Duck,30
US-WA,2026-03-08,American Coot,35
US-WA,2026-03-08,American Crow,12
US-WA,2026-03-08,American Robin,13
US-WA,2026-03-08,American Wigeon,15
US-WA,2026-03-08,Anna's Hummingbird,5
US-WA,2026-03-08,Bald Eagle,3
US-WA,2026-03-08,Belted Kingfisher,1
US-WA,2026-03-08,Bewick's Wren,1
US-WA,2026-03-08,Black-capped Chickadee,5
US-WA,2026-03-08,Bufflehead,6
US-WA,2026-03-08,Bushtit,2
US-WA,2026-03-08,Canada Goose,20
US-WA,2026-03-08,Chestnut-backed Chickadee,1
US-WA,2026-03-08,Common Goldeneye,10
US-WA,2026-03-08,Common Merganser,5
US-WA,2026-03-08,Dark-eyed Junco,19
US-WA,2026-03-08,Double-crested Cormorant,31
US-WA,2026-03-08,Downy Woodpecker,1
US-WA,2026-03-08,Fox Sparrow,1
US-WA,2026-03-08,Gadwall,4
US-WA,2026-03-08,Golden-crowned Kinglet,2
US-WA,2026-03-08,Golden-crowned Sparrow,2
US-WA,2026-03-08,Great Blue Heron,1
US-WA,2026-03-08,Green-winged Teal,1
US-WA,2026-03-08,Hairy Woodpecker,2
US-WA,2026-03-08,Hooded Merganser,2
US-WA,2026-03-08,Horned Grebe,7
US-WA,2026-03-08,Lesser Scaup,5
US-WA,2026-03-08,Mallard,21
US-WA,2026-03-08,Marsh Wren,1
US-WA,2026-03-08,Northern Flicker,9
US-WA,2026-03-08,Northern Shoveler,30
US-WA,2026-03-08,Pacific Wren,1
US-WA,2026-03-08,Pelagic Cormorant,2
US-WA,2026-03-08,Pied-billed Grebe,2
US-WA,2026-03-08,Pigeon Guillemot,1
US-WA,2026-03-08,Red-breasted Merganser,2
US-WA,2026-03-08,Red-necked Grebe,3
US-WA,2026-03-08,Red-tailed Hawk,1
US-WA,2026-03-08,Red-winged Blackbird,6
US-WA,2026-03-08,Ring-necked Duck,7
US-WA,2026-03-08,Ruby-crowned Kinglet,2
US-WA,2026-03-08,Song Sparrow,8
US-WA,2026-03-08,Spotted Towhee,10
US-WA,2026-03-08,Surf Scoter,4
US-WA,2026-03-08,Tree Swallow,10
US-WA,2026-03-08,Varied Thrush,1
US-WA,2026-03-08,Wood Duck,7
US-WA,2026-03-08,Yellow-rumped Warbler,1
US-WA,2026-03-12,American Coot,30
US-WA,2026-03-12,American Crow,40
US-WA,2026-03-12,American Wigeon,90
US-WA,2026-03-12,Bufflehead,10
US-WA,2026-03-12,Canada Goose,35
US-WA,2026-03-12,Common Merganser,10
US-WA,2026-03-12,Dark-eyed Junco,1
US-WA,2026-03-12,Eurasian Wigeon,1
US-WA,2026-03-12,Gadwall,6
US-WA,2026-03-12,Mallard,15
US-WA,2026-03-12,Northern Shoveler,8
US-WA,2026-03-12,Pied-billed Grebe,1
US-WA,2026-03-14,American Crow,30
US-WA,2026-03-14,American Robin,30
US-WA,2026-03-14,American Wigeon,11
US-WA,2026-03-14,Anna's Hummingbird,1
US-WA,2026-03-14,Barrow's Goldeneye,12
US-WA,2026-03-14,Belted Kingfisher,1
US-WA,2026-03-14,Bufflehead,2
US-WA,2026-03-14,Dark-eyed Junco,5
US-WA,2026-03-14,Eurasian Wigeon,1
US-WA,2026-03-14,Glaucous-winged Gull,4
US-WA,2026-03-14,Horned Grebe,5
US-WA,2026-03-14,Killdeer,1
US-WA,2026-03-14,Mallard,6
US-WA,2026-03-14,Ruby-crowned Kinglet,1
US-WA,2026-03-14,Song Sparrow,1
US-WA,2026-03-14,Spotted Towhee,1
US-WA,2026-03-14,Surf Scoter,6
US-WA,2026-03-14,Yellow-rumped Warbler,2
US-WA,2026-03-15,American Coot,13
US-WA,2026-03-15,American Crow,9
US-WA,2026-03-15,American Robin,6
US-WA,2026-03-15,American Wigeon,13
US-WA,2026-03-15,Anna's Hummingbird,3
US-WA,2026-03-15,Bald Eagle,6
US-WA,2026-03-15,Black-capped Chickadee,2
US-WA,2026-03-15,Brown Creeper,1
US-WA,2026-03-15,Bufflehead,17
US-WA,2026-03-15,Bushtit,4
US-WA,2026-03-15,Canada Goose,14
US-WA,2026-03-15,Common Merganser,9
US-WA,2026-03-15,Cooper's Hawk,1
US-WA,2026-03-15,Dark-eyed Junco,6
US-WA,2026-03-15,Double-crested Cormorant,2
US-WA,2026-03-15,European Starling,2
US-WA,2026-03-15,Gadwall,5
US-WA,2026-03-15,Golden-crowned Sparrow,2
US-WA,2026-03-15,Great Blue Heron,7
US-WA,2026-03-15,Green-winged Teal,5
US-WA,2026-03-15,Hooded Merganser,7
US-WA,2026-03-15,House Finch,2
US-WA,2026-03-15,Mallard,21
US-WA,2026-03-15,Northern Flicker,1
US-WA,2026-03-15,Northern Shoveler,15
US-WA,2026-03-15,Pied-billed Grebe,3
US-WA,2026-03-15,Red-tailed Hawk,1
US-WA,2026-03-15,Red-winged Blackbird,4
US-WA,2026-03-15,Ring-necked Duck,10
US-WA,2026-03-15,Ruby-crowned Kinglet,1
US-WA,2026-03-15,Song Sparrow,6
US-WA,2026-03-15,Spotted Towhee,2
US-WA,2026-03-15,Steller's Jay,2
US-WA,2026-03-15,Tree Swallow,5
US-WA,2026-03-15,Wood Duck,9
US-WA,2026-03-15,Yellow-rumped Warbler,3
US-WA,2026-03-19,American Coot,30
US-WA,2026-03-19,American Crow,1
US-WA,2026-03-19,American Kestrel,1
US-WA,2026-03-19,American Robin,1
US-WA,2026-03-19,Black-billed Magpie,1
US-WA,2026-03-19,Burrowing Owl,1
US-WA,2026-03-19,Common Raven,2
US-WA,2026-03-19,Dark-eyed Junco,4
US-WA,2026-03-19,Eurasian Collared-Dove,1
US-WA,2026-03-19,Horned Lark,2
US-WA,2026-03-19,Killdeer,7
US-WA,2026-03-19,Lesser Scaup,2
US-WA,2026-03-19,Mountain Bluebird,7
US-WA,2026-03-19,Red-tailed Hawk,1
US-WA,2026-03-19,Red-winged Blackbird,10
US-WA,2026-03-19,Ruby-crowned Kinglet,1
US-WA,2026-03-19,Sandhill Crane,1
US-WA,2026-03-19,Tree Swallow,5
US-WA,2026-03-19,Western Meadowlark,1
US-WA,2026-03-19,Yellow-rumped Warbler,1
US-WA,2026-03-20,American Coot,78
US-WA,2026-03-20,American Robin,9
US-WA,2026-03-20,Bald Eagle,3
US-WA,2026-03-20,Black-crowned Night Heron,1
US-WA,2026-03-20,Bufflehead,8
US-WA,2026-03-20,California Gull,100
US-WA,2026-03-20,California Quail,13
US-WA,2026-03-20,Canada Goose,3
US-WA,2026-03-20,Common Raven,2
US-WA,2026-03-20,Dark-eyed Junco,3
US-WA,2026-03-20,Double-crested Cormorant,30
US-WA,2026-03-20,Downy Woodpecker,1
US-WA,2026-03-20,European Starling,12
US-WA,2026-03-20,Glaucous-winged Gull,1
US-WA,2026-03-20,Great Blue Heron,1
US-WA,2026-03-20,Great Horned Owl,1
US-WA,2026-03-20,House Finch,1
US-WA,2026-03-20,Killdeer,11
US-WA,2026-03-20,Lesser Scaup,20
US-WA,2026-03-20,Mallard,8
US-WA,2026-03-20,Mourning Dove,1
US-WA,2026-03-20,Red-winged Blackbird,50
US-WA,2026-03-20,Ring-billed Gull,100
US-WA,2026-03-20,Ring-necked Pheasant,1
US-WA,2026-03-20,Sandhill Crane,6
US-WA,2026-03-20,Say's Phoebe,4
US-WA,2026-03-20,Snow Goose,1000
US-WA,2026-03-20,Tree Swallow,20
US-WA,2026-03-20,White-crowned Sparrow,3
US-WA,2026-03-21,American Coot,70
US-WA,2026-03-21,American Robin,3
US-WA,2026-03-21,American White Pelican,3
US-WA,2026-03-21,Bald Eagle,1
US-WA,2026-03-21,Brown-headed Cowbird,1
US-WA,2026-03-21,Bufflehead,2
US-WA,2026-03-21,California Quail,5
US-WA,2026-03-21,Canada Goose,103
US-WA,2026-03-21,Canyon Wren,1
US-WA,2026-03-21,Common Goldeneye,3
US-WA,2026-03-21,Dark-eyed Junco,2
US-WA,2026-03-21,Eurasian Collared-Dove,2
US-WA,2026-03-21,European Starling,6
US-WA,2026-03-21,Great Horned Owl,1
US-WA,2026-03-21,Green-winged Teal,2
US-WA,2026-03-21,House Finch,1
US-WA,2026-03-21,Killdeer,4
US-WA,2026-03-21,Marsh Wren,1
US-WA,2026-03-21,Northern Flicker,2
US-WA,2026-03-21,Red-winged Blackbird,7
US-WA,2026-03-21,Say's Phoebe,1
US-WA,2026-03-21,Tree Swallow,15
US-WA,2026-03-21,Tricolored Blackbird,1
US-WA,2026-03-21,Varied Thrush,1
US-WA,2026-03-21,Violet-green Swallow,10
US-WA,2026-03-21,Western Meadowlark,3
US-WA,2026-03-21,White-crowned Sparrow,5
US-WA,2026-03-21,Yellow-headed Blackbird,1
US-WA,2026-03-22,American Crow,4
US-WA,2026-03-22,American Kestrel,1
US-WA,2026-03-22,American Robin,3
US-WA,2026-03-22,Black-billed Magpie,2
US-WA,2026-03-22,Brewer's Blackbird,2
US-WA,2026-03-22,Brown-headed Cowbird,3
US-WA,2026-03-22,Chukar,2
US-WA,2026-03-22,Common Raven,2
US-WA,2026-03-22,Eurasian Collared-Dove,1
US-WA,2026-03-22,Great Blue Heron,2
US-WA,2026-03-22,Great Horned Owl,3
US-WA,2026-03-22,House Finch,2
US-WA,2026-03-22,House Sparrow,2
US-WA,2026-03-22,Loggerhead Shrike,1
US-WA,2026-03-22,Long-billed Curlew,1
US-WA,2026-03-22,Northern Flicker,1
US-WA,2026-03-22,Northern Pintail,1
US-WA,2026-03-22,Red-tailed Hawk,3
US-WA,2026-03-22,Red-winged Blackbird,8
US-WA,2026-03-22,Sandhill Crane,20
US-WA,2026-03-22,Snow Goose,1001
US-WA,2026-03-22,Western Meadowlark,3
US-WA,2026-03-22,Wilson's Snipe,4
US-WA,2026-03-22,Yellow-headed Blackbird,1
US-WA,2026-04-05,American Coot,15
US-WA,2026-04-05,American Crow,20
US-WA,2026-04-05,American Robin,3
US-WA,2026-04-05,Anna's Hummingbird,5
US-WA,2026-04-05,Black-capped Chickadee,8
US-WA,2026-04-05,Bufflehead,5
US-WA,2026-04-05,Bushtit,4
US-WA,2026-04-05,Canada Goose,10
US-WA,2026-04-05,Common Merganser,4
US-WA,2026-04-05,Dark-eyed Junco,1
US-WA,2026-04-05,Double-crested Cormorant,5
US-WA,2026-04-05,Downy Woodpecker,4
US-WA,2026-04-05,European Starling,1
US-WA,2026-04-05,Gadwall,2
US-WA,2026-04-05,Golden-crowned Sparrow,2
US-WA,2026-04-05,Great Blue Heron,2
US-WA,2026-04-05,Killdeer,1
US-WA,2026-04-05,Lesser Scaup,2
US-WA,2026-04-05,Mallard,5
US-WA,2026-04-05,Marsh Wren,3
US-WA,2026-04-05,Northern Flicker,2
US-WA,2026-04-05,Northern Shoveler,15
US-WA,2026-04-05,Osprey,1
US-WA,2026-04-05,Pied-billed Grebe,3
US-WA,2026-04-05,Red-tailed Hawk,1
US-WA,2026-04-05,Red-winged Blackbird,11
US-WA,2026-04-05,Ring-necked Duck,8
US-WA,2026-04-05,Ruby-crowned Kinglet,1
US-WA,2026-04-05,Song Sparrow,4
US-WA,2026-04-05,Spotted Towhee,2
US-WA,2026-04-05,Tree Swallow,4
US-WA,2026-04-05,Yellow-rumped Warbler,4
US-WA,2026-04-06,American Crow,2
US-WA,2026-04-06,Anna's Hummingbird,1
US-WA,2026-04-06,Black-capped Chickadee,1
US-WA,2026-04-06,Canada Goose,3
US-WA,2026-04-06,Common Merganser,1
US-WA,2026-04-06,Downy Woodpecker,1
US-WA,2026-04-06,Glaucous-winged Gull,1
US-WA,2026-04-06,Great Blue Heron,1
US-WA,2026-04-06,Mallard,3
US-WA,2026-04-06,Rock Pigeon (Feral Pigeon),4
US-WA,2026-04-06,White-crowned Sparrow,1
US-WA,2026-04-08,American Crow,6
US-WA,2026-04-08,American Robin,1
US-WA,2026-04-08,Anna's Hummingbird,2
US-WA,2026-04-08,Black-capped Chickadee,1
US-WA,2026-04-08,Bushtit,2
US-WA,2026-04-08,Common Merganser,1
US-WA,2026-04-08,Dark-eyed Junco,2
US-WA,2026-04-08,House Sparrow,4
US-WA,2026-04-08,Mallard,1
US-WA,2026-04-08,Rock Pigeon (Feral Pigeon),11
US-WA,2026-04-08,Song Sparrow,1
US-WA,2026-04-10,American Coot,3
US-WA,2026-04-10,American Crow,10
US-WA,2026-04-10,American Robin,5
US-WA,2026-04-10,American Wigeon,2
US-WA,2026-04-10,Anna's Hummingbird,3
US-WA,2026-04-10,Bald Eagle,5
US-WA,2026-04-10,Band-tailed Pigeon,1
US-WA,2026-04-10,Barn Swallow,4
US-WA,2026-04-10,Black Phoebe,2
US-WA,2026-04-10,Black-capped Chickadee,1
US-WA,2026-04-10,Bufflehead,3
US-WA,2026-04-10,Canada Goose,7
US-WA,2026-04-10,Common Goldeneye,1
US-WA,2026-04-10,Common Merganser,2
US-WA,2026-04-10,Dark-eyed Junco,3
US-WA,2026-04-10,Double-crested Cormorant,3
US-WA,2026-04-10,Downy Woodpecker,2
US-WA,2026-04-10,European Starling,3
US-WA,2026-04-10,Gadwall,9
US-WA,2026-04-10,Glaucous-winged Gull,4
US-WA,2026-04-10,Golden-crowned Sparrow,3
US-WA,2026-04-10,Great Blue Heron,8
US-WA,2026-04-10,Greater Yellowlegs,6
US-WA,2026-04-10,Green-winged Teal,15
US-WA,2026-04-10,Horned Grebe,4
US-WA,2026-04-10,House Finch,5
US-WA,2026-04-10,House Sparrow,7
US-WA,2026-04-10,Killdeer,5
US-WA,2026-04-10,Lincoln's Sparrow,1
US-WA,2026-04-10,Mallard,25
US-WA,2026-04-10,Marsh Wren,2
US-WA,2026-04-10,Northern Harrier,2
US-WA,2026-04-10,Northern Shoveler,6
US-WA,2026-04-10,Pied-billed Grebe,2
US-WA,2026-04-10,Pigeon Guillemot,2
US-WA,2026-04-10,Red-winged Blackbird,9
US-WA,2026-04-10,Ring-necked Duck,5
US-WA,2026-04-10,Rock Pigeon (Feral Pigeon),4
US-WA,2026-04-10,Ruby-crowned Kinglet,1
US-WA,2026-04-10,Savannah Sparrow,1
US-WA,2026-04-10,Song Sparrow,9
US-WA,2026-04-10,Spotted Towhee,2
US-WA,2026-04-10,Tree Swallow,5
US-WA,2026-04-10,Violet-green Swallow,4
US-WA,2026-04-10,White-crowned Sparrow,1
US-WA,2026-04-10,Yellow-rumped Warbler,1
US-WA,2026-04-12,American Coot,8
US-WA,2026-04-12,American Crow,9
US-WA,2026-04-12,American Goldfinch,6
US-WA,2026-04-12,American Robin,6
US-WA,2026-04-12,Anna's Hummingbird,4
US-WA,2026-04-12,Bald Eagle,5
US-WA,2026-04-12,Black-capped Chickadee,7
US-WA,2026-04-12,Brown Creeper,1
US-WA,2026-04-12,Bufflehead,7
US-WA,2026-04-12,Bushtit,5
US-WA,2026-04-12,Canada Goose,24
US-WA,2026-04-12,Common Merganser,4
US-WA,2026-04-12,Dark-eyed Junco,4
US-WA,2026-04-12,Double-crested Cormorant,6
US-WA,2026-04-12,Downy Woodpecker,2
US-WA,2026-04-12,European Starling,1
US-WA,2026-04-12,Gadwall,8
US-WA,2026-04-12,Golden-crowned Sparrow,6
US-WA,2026-04-12,Great Blue Heron,6
US-WA,2026-04-12,House Finch,5
US-WA,2026-04-12,Killdeer,1
US-WA,2026-04-12,Mallard,9
US-WA,2026-04-12,Marsh Wren,3
US-WA,2026-04-12,Northern Flicker,3
US-WA,2026-04-12,Northern Shoveler,6
US-WA,2026-04-12,Osprey,2
US-WA,2026-04-12,Pied-billed Grebe,1
US-WA,2026-04-12,Pileated Woodpecker,1
US-WA,2026-04-12,Red-winged Blackbird,6
US-WA,2026-04-12,Ring-necked Duck,2
US-WA,2026-04-12,Song Sparrow,7
US-WA,2026-04-12,Spotted Towhee,5
US-WA,2026-04-12,Tree Swallow,10
US-WA,2026-04-12,White-crowned Sparrow,2
US-WA,2026-04-12,Wood Duck,3
US-WA,2026-04-12,Yellow-rumped Warbler,7
US-WA,2026-04-16,American Robin,1
US-WA,2026-04-16,Anna's Hummingbird,1
US-WA,2026-04-16,Bald Eagle,1
US-WA,2026-04-16,Belted Kingfisher,2
US-WA,2026-04-16,Black-bellied Plover,1
US-WA,2026-04-16,Bufflehead,5
US-WA,2026-04-16,Chestnut-backed Chickadee,1
US-WA,2026-04-16,Common Raven,1
US-WA,2026-04-16,Great Blue Heron,1
US-WA,2026-04-16,Greater Yellowlegs,1
US-WA,2026-04-16,Green-winged Teal,6
US-WA,2026-04-16,Killdeer,1
US-WA,2026-04-16,Mallard,2
US-WA,2026-04-16,Orange-crowned Warbler,4
US-WA,2026-04-16,Surf Scoter,7
US-WA,2026-04-16,White-crowned Sparrow,2
US-WA,2026-04-17,American Crow,5
US-WA,2026-04-17,American Robin,2
US-WA,2026-04-17,American Wigeon,17
US-WA,2026-04-17,Bald Eagle,7
US-WA,2026-04-17,Barn Swallow,1
US-WA,2026-04-17,Belted Kingfisher,5
US-WA,2026-04-17,Black Oystercatcher,2
US-WA,2026-04-17,Black Turnstone,3
US-WA,2026-04-17,Black-bellied Plover,3
US-WA,2026-04-17,Black-capped Chickadee,1
US-WA,2026-04-17,Bufflehead,16
US-WA,2026-04-17,Canada Goose,7
US-WA,2026-04-17,Caspian Tern,2
US-WA,2026-04-17,Common Goldeneye,1
US-WA,2026-04-17,Common Merganser,5
US-WA,2026-04-17,Common Murre,2
US-WA,2026-04-17,Double-crested Cormorant,1
US-WA,2026-04-17,Eurasian Wigeon,2
US-WA,2026-04-17,European Starling,1
US-WA,2026-04-17,Glaucous-winged Gull,1
US-WA,2026-04-17,Great Blue Heron,6
US-WA,2026-04-17,Green-winged Teal,3
US-WA,2026-04-17,Harlequin Duck,6
US-WA,2026-04-17,Hooded Merganser,2
US-WA,2026-04-17,Hudsonian Whimbrel,1
US-WA,2026-04-17,Killdeer,8
US-WA,2026-04-17,Mallard,8
US-WA,2026-04-17,Marbled Murrelet,1
