,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Song Thrush,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Redwing,0.0001211,6.27e-05,0.0001214,0.0,0.0015,3.63e-05,0.0015,0.0015,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0002414
Dusky Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Robin,0.3110987,0.3124124,0.3241915,0.3354833,0.3691579,0.3769754,0.3811554,0.4827594,0.5322816,0.5644808,0.5954012,0.6038642,0.6168963,0.6073513,0.619281,0.6393075,0.6434122,0.6422242,0.6405203,0.6513683,0.6388696,0.6413048,0.6439913,0.6257263,0.6033275,0.5589897,0.5190368,0.4553099,0.3757611,0.3106887,0.2656635,0.2493361,0.264613,0.2853419,0.3264286,0.3914214,0.4291214,0.426434,0.4077836,0.3568348,0.3196312,0.314646,0.3065676,0.2925698,0.2999284,0.3091961,0.3323543,0.3215554
Red-flanked Bluetail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008945,0.0031312,1.98e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0
Northern Wheatear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13e-05,0.0015,0.0,0.0,0.0,0.0,0.0,0.0007087,0.0006733,0.0004417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bohemian Waxwing,0.0046326,0.0057722,0.0063507,0.0048296,0.0029484,0.0029393,0.0030718,0.0024712,0.0015859,0.001579,0.0007116,0.0001966,0.0001985,0.0001469,0.000114,7e-05,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,2.51e-05,2.61e-05,0.0,0.0,2.59e-05,0.0015,0.0,2.3e-05,2.58e-05,0.0001237,0.0001461,0.000275,0.0004918,0.0007677,0.0006312,0.0010215,0.0019982,0.0022865,0.0024621,0.003073,0.00462,0.0048953,0.0047077
Cedar Waxwing,0.0190302,0.0203493,0.0201444,0.017106,0.0175373,0.0144788,0.0125577,0.0140881,0.0138767,0.0118878,0.0116088,0.012202,0.0111954,0.0098451,0.0103888,0.0128999,0.0215257,0.0516614,0.1275489,0.2293987,0.2651915,0.2687634,0.2691916,0.2672441,0.2679201,0.2642798,0.2610429,0.2484377,0.2395449,0.2315143,0.2252951,0.2098594,0.1786052,0.1442583,0.1314871,0.127489,0.1102862,0.1013926,0.0963798,0.0719771,0.0466554,0.0404424,0.0287915,0.0255661,0.024554,0.024263,0.0226509,0.0214002
Phainopepla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006929,0.001148,0.00025,0.0003365,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
Village Weaver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Red Bishop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08e-05,0.0,0.0,2.51e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zebra Finch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-and-white Mannikin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001782,2.3e-05,5.16e-05,4.95e-05,2.09e-05,5e-05,2.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pin-tailed Whydah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siberian Accentor,0.0,0.0015,0.0,0.0,0.0009828,0.0033748,0.0009472,0.0009238,0.0006052,0.0004286,0.0002643,5.62e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House Sparrow,0.1224168,0.1168044,0.1200574,0.1173428,0.1170831,0.1310533,0.1380127,0.136539,0.133446,0.139857,0.140159,0.1388975,0.1449641,0.1468995,0.1490323,0.153412,0.1540125,0.1532544,0.1568959,0.1513747,0.1454368,0.1407205,0.1451878,0.1482373,0.1530844,0.1614904,0.1575066,0.1517763,0.1372642,0.1312579,0.1160462,0.1053663,0.0946248,0.0916036,0.0947856,0.099353,0.1024372,0.1064661,0.1139196,0.1132151,0.1106203,0.1151075,0.1133006,0.1111453,0.111552,0.123075,0.1246858,0.1280221
Eurasian Tree Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001894,0.0001656,0.0004222,0.0002407,0.0,0.0,0.0,0.0,0.0
Gray Wagtail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Yellow Wagtail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Wagtail,0.0,0.0,2.02e-05,0.0014956,0.0,0.0015,0.0,0.0015,0.0,2.26e-05,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,1.75e-05,0.000254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16e-05,0.0,2.09e-05,0.0,0.0,2.95e-05,0.0,2.76e-05,0.0015,0.0,2.2e-05,0.0,0.0,0.0,0.0
Red-throated Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siberian Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81e-05,0.0,0.0,0.0,0.0,0.0,0.0
American Pipit,0.0043147,0.0030953,0.0038428,0.0029756,0.00273,0.0028667,0.0020298,0.0027483,0.0024415,0.0025716,0.0029276,0.0024713,0.005022,0.015156,0.0272539,0.0271584,0.0206802,0.0125019,0.0060056,0.0027938,0.0015285,0.0014606,0.0020601,0.0030656,0.0045497,0.0073564,0.0097464,0.00967,0.0087584,0.0073554,0.0083539,0.0133134,0.0379467,0.0693287,0.0838221,0.0808808,0.0749656,0.0595103,0.0468612,0.0321488,0.0209811,0.0156197,0.0104997,0.0083315,0.0062355,0.0059715,0.0058744,0.0057769
Brambling,0.000212,0.0003765,0.0006068,0.0001246,0.0004586,0.0001996,0.0002436,0.0006236,0.0004591,0.0003609,0.000244,0.0001825,0.0001985,4.2e-05,1.9e-05,0.0,0.0,0.0,0.0007158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002525,0.0016288,8.44e-05,0.0,0.0015,2.98e-05,0.0005343,0.0005028,0.0002069
Evening Grosbeak,0.0057681,0.0054376,0.0059665,0.0053281,0.0054599,0.0077293,0.0085657,0.0068593,0.0078461,0.008617,0.009657,0.0118509,0.0132995,0.0160796,0.0203597,0.0288672,0.0423685,0.0563041,0.064787,0.0585434,0.0367546,0.0333204,0.0312559,0.0281432,0.0307329,0.0261869,0.0239752,0.0184035,0.0191137,0.0166274,0.0190427,0.0215117,0.0238463,0.021449,0.020739,0.0211856,0.0227722,0.0182232,0.0150594,0.0106251,0.0071225,0.0066982,0.0060471,0.0065289,0.006325,0.0050915,0.0059273,0.0063114
Pine Grosbeak,0.0016653,0.0013176,0.0017192,0.0018851,0.0015506,0.0011794,0.0014073,0.0014319,0.000939,0.0006091,0.0006912,0.0003932,0.0011116,0.0001889,0.0003039,0.0001681,0.0002276,0.0003338,0.0005412,0.0005969,0.0006043,0.0008374,0.0010821,0.0016576,0.0021633,0.0019584,0.0027102,0.0025799,0.0017467,0.0016576,0.0016863,0.0011941,0.0013133,0.0011873,0.0013364,0.0015654,0.0011999,0.0011907,0.0013583,0.0016832,0.0016288,0.0024485,0.0022263,0.0016487,0.0014022,0.0016972,0.0028049,0.0021555
Gray-crowned Rosy-Finch,0.0008629,0.0010039,0.0014764,0.001371,0.0012012,0.0009616,0.0011638,0.0008314,0.0005843,0.0003384,0.0004269,0.000351,0.0002779,0.000105,0.0001329,5.6e-05,9.75e-05,0.0001214,0.0001222,0.0002667,0.0003377,0.0002142,0.0004786,0.0012298,0.0015166,0.0031384,0.0034139,0.0039368,0.0030193,0.0024345,0.0025684,0.0015862,0.001175,0.0010324,0.0010147,0.0014611,0.0023497,0.0025109,0.0024508,0.002104,0.0014632,0.0034335,0.0026475,0.0011211,0.0008652,0.0009743,0.0007938,0.0011209
House Finch,0.2359772,0.2399665,0.2357462,0.2323487,0.2378789,0.2565,0.2626558,0.2621308,0.2667668,0.2721346,0.2916014,0.2994749,0.3090635,0.3110962,0.3163353,0.3106056,0.3043507,0.3034441,0.2927723,0.2873833,0.2753755,0.2680818,0.2683592,0.2709871,0.2816584,0.2875794,0.2862429,0.2881686,0.2754766,0.2764238,0.2667272,0.2685487,0.2606041,0.2606664,0.2666865,0.286412,0.2893888,0.2986125,0.2886376,0.2928949,0.2739972,0.2829562,0.2835224,0.273049,0.2692583,0.2860016,0.2797491,0.2689602
Purple Finch,0.0303393,0.0318728,0.0292458,0.0279491,0.0282607,0.0333122,0.0337352,0.0342271,0.0397104,0.0480928,0.0689816,0.0909461,0.1116162,0.1319325,0.1521471,0.168917,0.1574429,0.1464269,0.1440468,0.1334053,0.1230427,0.1329114,0.1416918,0.1420882,0.1353316,0.1182053,0.0971256,0.0711105,0.0560186,0.0484577,0.0435335,0.0444848,0.046771,0.0498155,0.0570446,0.0561052,0.0488939,0.04196,0.0355519,0.0326958,0.0297877,0.031549,0.0333343,0.0347109,0.0358017,0.0383116,0.0409092,0.0407484
Cassin's Finch,0.0027554,0.0023842,0.0022046,0.0018539,0.0019656,0.0027942,0.0028823,0.0028869,0.0032136,0.0036994,0.0056112,0.0079755,0.010183,0.012658,0.017321,0.0194829,0.022176,0.0261872,0.0336592,0.0372341,0.0380165,0.0379163,0.0392051,0.034114,0.0287702,0.0232745,0.0228286,0.0180977,0.0159697,0.0129497,0.011052,0.0094459,0.0091699,0.0081821,0.0094786,0.0072636,0.0062992,0.0040381,0.003189,0.0023775,0.0014632,0.0018012,0.0019254,0.001319,0.0012829,0.0014457,0.0027255,0.0025349
Redpoll,0.0055561,0.0066925,0.0063912,0.0046582,0.0043024,0.0031389,0.003789,0.0032102,0.0025875,0.0024588,0.0015248,0.0007863,0.0002779,0.0002519,5.7e-05,1.4e-05,1.63e-05,0.0,0.0,1.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008416,0.0014632,0.0022515,0.0023166,0.0023302,0.004147,0.0046829,0.0038369,0.0052595
Red Crossbill,0.0181824,0.0181533,0.02065,0.0206269,0.0172534,0.0175633,0.016482,0.0188919,0.0218271,0.0221064,0.0209202,0.0234491,0.0238001,0.02265,0.027102,0.0276066,0.028354,0.0316037,0.0334148,0.0413741,0.0410735,0.0446933,0.0445531,0.0460022,0.0500245,0.0542569,0.0558987,0.0558412,0.0585637,0.0537153,0.0536516,0.0473008,0.0434763,0.038123,0.034796,0.0323106,0.0293213,0.0272313,0.0279927,0.0279829,0.0234658,0.023894,0.019074,0.0207518,0.0199296,0.0190458,0.0213278,0.0193827
White-winged Crossbill,0.0006056,0.000983,0.0007686,0.0008724,0.0004586,0.0004717,0.0004736,0.0004619,0.0003756,0.000203,0.0001017,0.0002106,9.92e-05,6.3e-05,1.9e-05,0.0001121,3.25e-05,9.1e-05,0.0001222,0.0001397,0.0002488,0.0003505,0.0001457,0.0002317,0.000223,0.0002009,0.000417,0.0006115,0.0006238,0.0005698,0.0008561,0.0006951,0.0007834,0.0004904,0.0004455,0.0004801,0.0005249,0.0005954,0.0003839,0.0004629,0.0009938,0.0010413,0.0007521,0.0007254,0.0018796,0.0006286,0.0005557,0.0006725
European Goldfinch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31e-05,0.0,0.0,0.0,0.0,0.0,4.2e-05,0.0,0.0,3.25e-05,0.0,1.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pine Siskin,0.1139388,0.1090035,0.0922274,0.0870412,0.0928628,0.1098249,0.1039798,0.1076006,0.1225951,0.1336762,0.1435949,0.1583588,0.1835126,0.198434,0.2027235,0.1925878,0.1874878,0.1709756,0.1563722,0.1405423,0.1213721,0.1144304,0.1148476,0.1186504,0.1225077,0.1177534,0.1192245,0.1134405,0.1079699,0.0999197,0.0869114,0.0775098,0.0694192,0.0620241,0.064469,0.0687122,0.0737658,0.0771381,0.090238,0.09996,0.1019242,0.1096758,0.1229881,0.1354364,0.1348529,0.142718,0.145405,0.1384204
Lesser Goldfinch,0.0109003,0.0110007,0.0114678,0.0123855,0.01199,0.013499,0.0132613,0.0157278,0.0175494,0.0171212,0.0185415,0.0192086,0.0196514,0.0196902,0.0205306,0.0220461,0.0214281,0.0212259,0.0203736,0.0211315,0.0204212,0.0175268,0.0167308,0.0172887,0.0173514,0.0176002,0.0185026,0.0178875,0.0203863,0.019554,0.0183163,0.0227771,0.024284,0.0230493,0.0214814,0.0196619,0.0168229,0.0150393,0.0155613,0.0156957,0.0133893,0.0155353,0.0150727,0.0131897,0.0122919,0.0163115,0.013363,0.0124332
Lawrence's Goldfinch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,3.49e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Goldfinch,0.0865063,0.0807069,0.0786158,0.0746557,0.0740587,0.0787626,0.081882,0.0785468,0.0802763,0.0827412,0.0922602,0.1062653,0.1275358,0.1476762,0.1804266,0.2548042,0.3217305,0.3168867,0.3064595,0.3074735,0.3005243,0.3006426,0.3025492,0.2967062,0.3108301,0.3149464,0.3099836,0.2851492,0.2670925,0.2544612,0.2410948,0.2409417,0.2307675,0.2000878,0.1864281,0.181841,0.1733033,0.1635691,0.1472568,0.129563,0.1080805,0.1068614,0.1058094,0.1018685,0.1005728,0.1034634,0.0987537,0.0972581
Lapland Longspur,0.0003482,0.0003346,0.0007281,0.0003427,0.0004586,0.0003992,0.0006631,0.0004388,0.0004591,0.000406,0.0004473,0.0002949,0.0003176,0.0002519,0.0007977,0.0004062,0.0003739,0.0001669,3.49e-05,2.54e-05,1.78e-05,1.95e-05,0.0,1.78e-05,0.0,2.51e-05,0.0,0.0,2.5e-05,2.59e-05,2.59e-05,0.0002673,0.0009446,0.002323,0.0052466,0.005406,0.007774,0.0089822,0.0052855,0.0033453,0.0030367,0.0018012,0.0005114,0.0008134,0.0007459,0.0005029,0.0005028,0.0006036
Chestnut-collared Longspur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,2.23e-05,0.0,2.61e-05,3.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0005436,2.95e-05,0.0003156,0.0,0.0,0.0,2.2e-05,2.98e-05,3.14e-05,0.0,0.0
Smith's Longspur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004634,0.0001382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thick-billed Longspur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snow Bunting,0.0015896,0.0028443,0.0038024,0.0044868,0.0024897,0.00176,0.0030041,0.0022171,0.0020867,0.0013986,0.0008945,0.0002247,0.0001985,8.4e-05,3.8e-05,0.0015,9.75e-05,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47e-05,0.0,0.0015,0.0003365,0.0004134,0.0079741,0.006598,0.0041934,0.0026475,0.0018466,0.0015216,0.0019172,0.0015083,0.0019314
McKay's Bunting,0.0015,0.0015,2.02e-05,7.79e-05,2.18e-05,0.000254,0.0015,0.0015,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65e-05,1.72e-05
Little Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18e-05,0.0,6.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rustic Bunting,3.03e-05,2.09e-05,0.0001011,3.12e-05,2.18e-05,0.0015,1.35e-05,0.0015,0.0015,2.26e-05,2.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0002088,0.0019486,0.0001058,1.72e-05
Cassin's Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grasshopper Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94e-05,0.0004828,0.0030578,0.0024651,0.0042921,0.0075558,0.0066341,0.0067052,0.0086555,0.0065433,0.0041619,0.0039033,0.0031447,0.0023601,0.0023715,0.0009555,0.0007236,0.000777,0.0004151,0.0006951,0.0001382,0.0001549,4.95e-05,8.35e-05,0.0015,5.18e-05,2.95e-05,6.31e-05,0.0,0.0002814,0.0,2.2e-05,0.0,3.14e-05,0.0,0.0
Chipping Sparrow,7.57e-05,6.27e-05,0.0001011,4.67e-05,8.74e-05,3.63e-05,4.06e-05,4.62e-05,0.0001252,9.02e-05,0.0002033,0.0008425,0.0026996,0.0105588,0.0233415,0.0423553,0.0588054,0.0786982,0.0898568,0.0949267,0.0878521,0.0911392,0.086838,0.0819698,0.074022,0.0571945,0.0520679,0.0415464,0.0381026,0.031649,0.0281489,0.0327398,0.0310578,0.0247787,0.0202688,0.0100188,0.0043745,0.0017861,0.0003543,0.0002946,8.28e-05,0.0003096,6.02e-05,8.79e-05,8.95e-05,9.43e-05,2.65e-05,3.45e-05
Clay-colored Sparrow,9.08e-05,0.0015,0.0002427,6.23e-05,2.18e-05,1.81e-05,1.35e-05,2.31e-05,0.0001461,0.0,0.0,0.0015,1.98e-05,0.0,0.0015,0.0,1.63e-05,3.03e-05,0.000227,0.0009905,0.0010664,0.0015969,0.0015815,0.001408,0.0007806,0.0003264,0.0001824,0.0001338,7.49e-05,0.0001554,0.0001816,0.0004456,0.0006682,0.0004388,0.0002475,0.0007097,0.0004,0.0002589,0.0007382,0.0012834,0.0005521,0.0034054,0.0013538,0.0002418,0.0005967,0.0003457,0.0001058,5.17e-05
Field Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brewer's Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77e-05,0.000366,0.00205,0.0042479,0.007515,0.0109206,0.0081377,0.0089094,0.0121226,0.0123429,0.0110737,0.0147516,0.0142941,0.0100718,0.0084126,0.0045274,0.0031886,0.0037526,0.0028475,0.0028945,0.0032633,0.0032949,0.0031368,0.0026035,0.0018842,0.0008414,0.0001461,0.0001,0.0,2.95e-05,8.42e-05,0.000138,0.0001689,0.0001504,8.79e-05,2.98e-05,0.0,0.0,0.0
Black-throated Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0001517,0.0003492,0.0007239,0.0006754,0.0013048,0.0006659,0.0005347,0.0003345,0.0001506,5.21e-05,0.0015,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lark Sparrow,0.0015,0.0,0.0,0.0,0.0,1.81e-05,4.06e-05,0.0,0.0,0.0,0.0,0.0,0.0015,2.1e-05,3.8e-05,0.0007563,0.0045197,0.0128509,0.0175105,0.0186679,0.0168133,0.0153846,0.0142129,0.0129576,0.0099023,0.008411,0.0088083,0.0072429,0.004716,0.0042475,0.0031911,0.0036536,0.0022579,0.0012647,0.0004207,0.0002922,0.0001,0.0001553,2.95e-05,0.0001683,0.0,5.63e-05,3.01e-05,0.0015,8.95e-05,0.0,0.0,0.0
Lark Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,4.88e-05,0.0,0.0,0.0,1.78e-05,0.0,0.0015,0.0015,0.0,0.0,2.61e-05,0.0,0.0,0.0,0.0015,5.35e-05,0.0015,2.58e-05,0.0015,2.09e-05,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Tree Sparrow,0.0031944,0.002907,0.0038226,0.0032561,0.0024242,0.0022317,0.0020975,0.0020555,0.0024415,0.0019174,0.0015045,0.0010952,0.000794,0.0002309,7.6e-05,5.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47e-05,0.0,0.000225,0.0005177,0.0010335,0.0017042,0.005052,0.0039683,0.0059869,0.0036272,0.0031923,0.0031429,0.0025932,0.0030523
