,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
American Herring Gull,0.0137907,0.0149366,0.0155161,0.0137882,0.0120278,0.0106707,0.0082859,0.0086778,0.0077016,0.0071341,0.0054545,0.005592,0.0026162,0.002181,0.001252,0.0005053,0.0002063,0.0001417,0.0003201,6.29e-05,0.0,0.0,0.0,0.0,0.0001939,0.0,0.0,0.0,0.0,0.0,0.0002489,0.000618,0.0017058,0.0033788,0.0043881,0.0053538,0.0068576,0.0109952,0.0166028,0.0174977,0.0143141,0.0156858,0.0173056,0.0204466,0.0128082,0.010073,0.013697,0.0164446
Great Black-backed Gull,0.0,0.0015,0.0006638,6.47e-05,8.07e-05,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glaucous Gull,0.0037129,0.0012517,0.0014935,0.0021362,0.002906,0.0017422,0.0005637,0.0001866,0.0002407,0.0002816,8.66e-05,6.08e-05,0.0,9.09e-05,0.0,6.32e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004533,0.0001045,0.0009435,0.0001202,0.0,0.0018145,0.0,0.0,0.0024979
Lesser Black-backed Gull,0.0001768,0.0001669,0.0,0.0,8.07e-05,0.0,0.0,0.0,0.0,0.0,0.0015,6.08e-05,0.0001539,9.09e-05,0.0,0.0,0.0,0.0,0.0,0.0001257,8.06e-05,0.0001992,0.0001025,0.0014966,0.0,0.0,0.0,0.0001841,0.0002208,0.0003681,0.0003734,0.0,0.0015,0.0,0.0,9.73e-05,0.0016136,0.0006801,0.0019157,0.0013599,0.0005224,0.0002359,0.0007211,0.005022,0.0010673,0.001385,0.0,0.0
California Gull,0.0314121,0.0338785,0.0321938,0.0278353,0.0250242,0.0206156,0.0165718,0.0232341,0.0226233,0.0239369,0.0208658,0.0191466,0.0190828,0.0165394,0.0189467,0.0159813,0.0125868,0.0107717,0.0160064,0.0188596,0.0182229,0.0253959,0.0257304,0.0346862,0.0281226,0.036656,0.0559099,0.0771355,0.0746466,0.09584,0.1192284,0.1236868,0.1221152,0.1386509,0.1439542,0.1349168,0.1184954,0.1269553,0.1323116,0.1253853,0.0927803,0.0963557,0.0781156,0.0696798,0.0542214,0.0551498,0.0401298,0.0360117
Glaucous-winged Gull,0.2716289,0.268775,0.2666777,0.2665717,0.2503229,0.2153746,0.1862353,0.2513763,0.2320096,0.2319534,0.2204329,0.2198517,0.2048323,0.2192839,0.2125866,0.2041564,0.1889401,0.179151,0.1683073,0.1623185,0.142477,0.1476945,0.1452588,0.1515979,0.159135,0.1727563,0.1871169,0.2044367,0.1958922,0.2124187,0.2285003,0.2260087,0.2183424,0.2328949,0.2361043,0.2341088,0.2177289,0.2425754,0.2693487,0.2955576,0.2693553,0.2844675,0.2980411,0.3028428,0.2845554,0.3009318,0.2995314,0.3042603
Slaty-backed Gull,0.0002357,0.0,0.0003319,0.0003237,0.0004036,0.0004355,5.64e-05,0.0,8.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002413,0.0,0.0,0.0,0.0,0.0012771,0.0020852,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0003469
Iceland Gull,0.015264,0.0128505,0.0142715,0.0146945,0.0110591,0.0076945,0.0053548,0.0086778,0.0060971,0.0048813,0.0042424,0.0026744,0.0015389,0.0013631,0.0013354,0.0009475,0.0002063,0.0002126,0.0003201,6.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000724,0.0030473,0.0046724,0.0067568,0.0090682,0.012516,0.0163191,0.0122244,0.0126194,0.0094941,0.0146175,0.0109937,0.0101989,0.0108134,0.0135998
Least Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caspian Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39e-05,0.0,6.08e-05,0.0037704,0.0218103,0.0570069,0.0737793,0.0722195,0.0695202,0.0741897,0.0931037,0.0807128,0.097799,0.0992312,0.1140946,0.1179209,0.1228568,0.1357098,0.1392673,0.1305212,0.1406308,0.1570629,0.1646508,0.1516155,0.1364788,0.0986104,0.0609364,0.027027,0.0150759,0.0074074,0.0009973,0.0001045,0.0001179,0.0,0.0,0.0,0.0,0.0,0.0
Black Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0021374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,8.83e-05,0.0,0.0,0.0001219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forster's Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arctic Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001369,0.0,0.0007024,0.0006034,0.001097,0.0003894,0.0,0.0,0.0002554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,6.88e-05,7.09e-05,8e-05,0.0001886,0.0,0.000498,0.0,0.0,0.0,0.0,0.0,0.0001841,0.0006625,0.0006136,0.0026136,0.0032665,0.003813,0.0094123,0.007923,0.0030176,0.0020169,0.0003401,0.0003831,9.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elegant Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pied-billed Grebe,0.1770391,0.1934246,0.2003817,0.1978897,0.1637068,0.1489547,0.1295305,0.1879257,0.1755315,0.1887731,0.1896104,0.1873328,0.1428132,0.1523083,0.1282865,0.1111743,0.0848064,0.0900716,0.0761104,0.0839882,0.074746,0.0758889,0.0699129,0.0676996,0.0603181,0.0791061,0.0905566,0.0999632,0.0934187,0.1162106,0.130056,0.1550278,0.1539233,0.1668879,0.194783,0.2051007,0.172146,0.1927001,0.2137931,0.2245694,0.1809633,0.218422,0.2159596,0.2226706,0.1642651,0.1916394,0.2001682,0.1882459
Horned Grebe,0.1139793,0.1043057,0.1052108,0.1011134,0.0954956,0.0726626,0.0591849,0.0873379,0.0768552,0.0701211,0.0742857,0.0629103,0.0601724,0.0534351,0.0645188,0.0500916,0.0266868,0.0061654,0.0015206,0.0013202,0.0004032,0.0006971,0.0007176,0.0003521,0.0003879,0.0002365,0.0006254,0.0001841,0.0008834,0.0041723,0.0073429,0.010859,0.0178607,0.0323398,0.0490005,0.0617152,0.0726099,0.0969168,0.1163474,0.1124207,0.1077212,0.1211228,0.1055162,0.1086001,0.1085495,0.102619,0.0914334,0.1125451
Red-necked Grebe,0.0607025,0.0564085,0.0555924,0.0498446,0.0444785,0.0357869,0.0240685,0.0423626,0.036422,0.034732,0.0399134,0.0372599,0.040474,0.041076,0.0424005,0.0280462,0.0179517,0.0076536,0.0052821,0.0019488,0.0002419,0.0005976,0.000205,8.8e-05,0.0003879,0.0001182,0.0007505,0.0018409,0.004417,0.0104307,0.0126945,0.0173921,0.0177604,0.0234102,0.0275475,0.0322204,0.0301533,0.0461347,0.0590038,0.0621034,0.056316,0.0629791,0.0562432,0.0590978,0.0556089,0.0567867,0.0437342,0.061199
Eared Grebe,0.0065417,0.0044226,0.0050614,0.0035603,0.0025831,0.0033391,0.0025365,0.0029859,0.0020858,0.0022529,0.002684,0.002249,0.0018467,0.0017266,0.0010851,0.0008212,0.0002063,0.0001417,0.0002401,0.0,0.0015,0.0013943,0.0009226,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0012067,0.0017065,0.0016548,0.0021178,0.0036273,0.0042146,0.0046238,0.0044927,0.0061328,0.0039659,0.0043942,0.002028,0.0045329,0.0042052,0.0056203
Western Grebe,0.0537482,0.0544893,0.0530202,0.0425945,0.0339038,0.0310685,0.023223,0.030139,0.0259928,0.0290998,0.0308225,0.0290542,0.0300092,0.0333515,0.0366413,0.0287411,0.0220785,0.0153781,0.0101641,0.0096184,0.0055636,0.0042824,0.0034854,0.0030813,0.0020365,0.0027196,0.0030019,0.0034057,0.0034231,0.0046631,0.0087119,0.0106824,0.016757,0.0243755,0.0362019,0.0614231,0.0687777,0.0927227,0.0985951,0.0916591,0.0831679,0.0797264,0.0668189,0.057663,0.0527271,0.0508688,0.0533461,0.056897
Clark's Grebe,0.0001179,0.0001669,0.0005808,0.0004531,0.0004843,0.0001452,0.0003382,0.0001866,0.0015,0.0004694,0.0004329,0.0003647,0.0001539,0.0002726,0.0005008,0.0002527,0.0002751,0.0001417,0.0003201,0.0015,8.06e-05,0.0,0.0005126,0.0,9.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018101,0.0,0.0,0.0004034,0.0027205,0.0007663,0.000816,0.0015,0.0007076,0.0001202,0.000269,0.0001067,0.0,0.0002403,0.0006939
Red-throated Loon,0.0163248,0.0156876,0.0183372,0.0135293,0.0126736,0.011324,0.0065385,0.0094243,0.0081829,0.0061016,0.0055411,0.0043156,0.0038473,0.0038168,0.0040898,0.0020845,0.0010317,0.0012756,0.0015206,0.0016345,0.0005644,0.0009959,0.0010251,8.8e-05,0.0,0.0002365,0.0,0.0,0.0,0.0,0.0,0.001236,0.0004014,0.0018101,0.001097,0.0035043,0.0042356,0.007708,0.0106003,0.0115141,0.011702,0.011558,0.0124985,0.0139898,0.0183584,0.015865,0.0118947,0.0169303
Pacific Loon,0.009901,0.0102637,0.0106206,0.0088037,0.0065386,0.0054443,0.0047348,0.0050387,0.003209,0.0033793,0.00329,0.0025529,0.0021545,0.0013631,0.0041733,0.0030952,0.0045395,0.0048189,0.0069628,0.0057208,0.0019352,0.0019918,0.00041,0.0006163,0.0001939,0.0001182,0.0007505,9.2e-05,0.0003313,0.0,0.0,0.0010594,0.0008027,0.0015687,0.0036568,0.0043804,0.0050424,0.0098617,0.0150702,0.017951,0.0133737,0.0159217,0.012138,0.0115685,0.0125947,0.0107026,0.0084104,0.0105468
Common Loon,0.0207449,0.0191923,0.0174245,0.0160539,0.0124314,0.0111789,0.0093005,0.0123169,0.0101083,0.0119215,0.0121212,0.0125821,0.0262388,0.0383497,0.0503297,0.0388478,0.0174703,0.0119056,0.0085634,0.0059722,0.0029028,0.0038841,0.0025628,0.002553,0.0016486,0.0013007,0.0010006,0.002025,0.0022085,0.0029451,0.0048538,0.0075925,0.0092314,0.0142392,0.0188932,0.017327,0.018455,0.0306053,0.0367816,0.0368994,0.0329119,0.0304281,0.0233145,0.0227782,0.0231615,0.0211534,0.0154992,0.0266445
Yellow-billed Loon,0.0005304,0.000751,0.0004978,0.0002589,0.0001614,0.000363,0.0,0.0019595,0.0004813,0.0001877,0.0,0.0,0.0,0.0,0.0,6.32e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004269,0.0006296,0.0009612,0.0006245
Fork-tailed Storm-Petrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0001134,0.0001277,9.07e-05,0.0,0.0,0.0,0.0001794,0.0,0.0,0.0,0.0
Leach's Storm-Petrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000205,0.0001761,0.0001939,0.000473,0.0,0.0002761,0.0001104,0.0001227,0.0,0.0001766,0.000602,0.0002413,0.0003657,0.0004867,0.0003025,0.0021537,0.0011494,0.0012693,0.0005224,0.0002359,0.0008412,0.0,0.0,0.0,0.0,0.0
Northern Fulmar,0.0,0.0,0.0,0.0,0.0,7.26e-05,0.0,0.0001866,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002017,0.0006801,0.0012771,0.0001813,0.0003134,0.0,0.0015,0.0,0.0026684,0.0,0.0,0.0
Sooty Shearwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001251,0.0,0.0,0.0003681,0.0001245,8.83e-05,0.0015,0.0,0.0004876,0.0007787,0.0004034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0
Short-tailed Shearwater,0.0,0.0004172,0.0,0.0,0.0002422,7.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022075,0.000724,0.0006095,0.0006814,0.0008068,0.0062344,0.0054917,0.0032638,0.000209,0.0004718,0.002043,8.97e-05,0.0018145,0.0005037,0.0001201,6.94e-05
Manx Shearwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001376,0.0,0.0,0.0008173,0.0004838,0.0014939,0.0003075,8.8e-05,0.0001939,0.0005912,0.0005003,0.0003682,0.0004417,0.0,0.0,0.0001766,0.0,0.000724,0.0,0.0,0.0,0.0003401,0.0001277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cocos Booby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009654,0.0,0.0,0.0002017,0.0,0.0002554,0.0009973,0.0,0.0,0.0001202,0.0,0.0015,0.0,0.0,0.0
Nazca Booby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004909,0.0007467,0.0,0.0005017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandt's Cormorant,0.023338,0.0198598,0.0194988,0.0177369,0.0159025,0.0146632,0.0098078,0.0167957,0.015724,0.0151131,0.0159307,0.0144663,0.0168513,0.0161759,0.0166096,0.0102331,0.0079098,0.0068032,0.0080832,0.0068523,0.0049186,0.0057763,0.004408,0.0044898,0.0046548,0.0056758,0.006379,0.0065353,0.0061837,0.0049086,0.0075918,0.0097113,0.0115392,0.0160492,0.01804,0.0183977,0.012505,0.0217638,0.0261814,0.0240254,0.0197472,0.0242953,0.0252374,0.021164,0.0207066,0.0197683,0.0170612,0.0218568
Pelagic Cormorant,0.0410184,0.0382176,0.0373382,0.0364448,0.030917,0.027802,0.0216448,0.0338714,0.0271961,0.0310711,0.0324675,0.029966,0.0284703,0.0258088,0.0281279,0.0173078,0.0120366,0.0098505,0.0126451,0.0103728,0.0078213,0.0088637,0.0097386,0.0103882,0.011249,0.0128887,0.0133834,0.0153719,0.0124779,0.020616,0.0209085,0.0262205,0.0269918,0.0319778,0.0357143,0.0299815,0.0228923,0.0352528,0.038825,0.0350861,0.0321805,0.03833,0.0353323,0.0362299,0.0339417,0.0386553,0.0313589,0.0369137
Double-crested Cormorant,0.3000943,0.3128338,0.3114006,0.3164164,0.2647724,0.2368612,0.2047235,0.2925259,0.2643402,0.2817986,0.2725541,0.262035,0.2209911,0.21992,0.199399,0.1473691,0.0901713,0.0554886,0.0358543,0.024769,0.0157233,0.0134449,0.013429,0.0153182,0.0162917,0.0138347,0.0141338,0.0173969,0.0189929,0.0315376,0.0439328,0.073188,0.0990367,0.1186195,0.1472452,0.1644116,0.1646833,0.2195647,0.2670498,0.2975521,0.2753108,0.3148956,0.3235188,0.3335127,0.2788985,0.3062201,0.3027754,0.3184152
White-faced Ibis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004802,0.0,0.0037091,0.0,0.0,0.0012325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Bittern,0.001768,0.0029206,0.0014935,0.0022009,0.0015337,0.0004355,0.0014092,0.0017729,0.0016045,0.0024406,0.0030303,0.0049234,0.0030009,0.0046347,0.0064268,0.0090329,0.0079785,0.0072284,0.0068027,0.0089269,0.0066925,0.0055771,0.0053306,0.0040497,0.0028123,0.0034291,0.004753,0.0050626,0.0030919,0.0055221,0.005725,0.0079456,0.0058198,0.0063956,0.0084105,0.0079821,0.0058491,0.005781,0.0057471,0.0088849,0.0036569,0.003892,0.0078116,0.0061878,0.0026684,0.0025183,0.0015619,0.0016653
Black-crowned Night Heron,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88e-05,0.0015,0.0,0.0,0.0,0.0,0.0003075,0.0,9.7e-05,0.0,0.0,0.0014728,0.0,0.0001227,0.0001245,0.0003531,0.0001003,0.0015,0.0001219,0.000292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Heron,0.0031235,0.0043391,0.0048125,0.0062791,0.0048434,0.0029762,0.0032129,0.0053187,0.0037706,0.0034732,0.0045022,0.0045587,0.0039243,0.0040894,0.0090143,0.0106121,0.01128,0.0139607,0.0160864,0.0196769,0.0197549,0.0237028,0.0212199,0.0278194,0.0251164,0.0327539,0.0381488,0.0509021,0.0441696,0.0535035,0.0568762,0.07257,0.063817,0.0627489,0.0628961,0.049742,0.0254135,0.0166629,0.0108557,0.0071623,0.0038658,0.0053072,0.0051676,0.0053807,0.0034155,0.0039033,0.005647,0.0047183
Western Cattle-Egret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07e-05,0.0001045,0.0004718,0.0004807,0.0,0.0,0.0,0.0,0.0
Great Egret,0.000943,0.0019192,0.0009127,0.0009063,0.0003229,0.0002904,0.0001127,9.33e-05,0.0,0.0,0.0015,0.0003647,0.0,0.000727,0.0001669,0.0001263,0.0015,0.0002126,0.0012805,0.0014459,0.0015,0.0,0.0003075,8.8e-05,0.0006788,0.0001182,0.0,0.0,0.0001104,0.0006136,0.001369,0.0017657,0.0023078,0.0025341,0.0023159,0.0006814,0.0008068,0.0007935,0.000894,0.0004533,0.0012538,0.0024767,0.0025237,0.0013452,0.0010673,0.0007555,0.0004806,0.0026367
Great Blue Heron,0.1719118,0.175484,0.1791404,0.1830658,0.1455441,0.1233304,0.1216391,0.159093,0.1595668,0.1704684,0.1863203,0.2035619,0.1809018,0.216285,0.239379,0.2483734,0.2301396,0.2575296,0.2423369,0.2781166,0.2400419,0.2587392,0.2603793,0.257329,0.2285687,0.2381459,0.2422764,0.2359168,0.1964443,0.2373297,0.2496577,0.2640593,0.2481437,0.2549777,0.2656021,0.2495863,0.2101654,0.2243255,0.2293742,0.2251133,0.1840978,0.2133506,0.2136762,0.2179177,0.1599957,0.1804331,0.1820257,0.1825562
American White Pelican,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009088,0.0001669,0.0006317,0.0002751,0.0009213,0.0002401,0.0001886,8.06e-05,0.0002988,0.000205,0.0001761,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0007024,0.0,0.0006095,9.73e-05,0.0003025,0.0002267,0.0007663,0.0016319,0.0003134,0.0,0.0012018,0.0017936,0.0008539,0.0,0.0,0.0
Brown Pelican,0.0001768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0003543,0.0004002,0.0002515,0.0007257,0.0014939,0.0026653,0.002377,0.0035881,0.0028379,0.0025016,0.0023012,0.0013251,0.0019634,0.0024891,0.0014126,0.0016055,0.0025341,0.00451,0.0023362,0.0020169,0.0015869,0.0014049,0.0013599,0.0021941,0.0024767,0.0024036,0.0008071,0.0,0.0001259,0.0,0.0
Turkey Vulture,0.0002357,0.0001669,0.0015,6.47e-05,0.0001614,0.0,5.64e-05,0.0006532,0.0008825,0.0024406,0.0072727,0.0139801,0.0160049,0.0178117,0.0185293,0.0179395,0.0224224,0.0245907,0.0218487,0.0265292,0.0262861,0.0272881,0.0315736,0.0291399,0.0278317,0.0289701,0.0238899,0.0189617,0.0165636,0.0155847,0.0146857,0.015185,0.0134457,0.0138772,0.0179181,0.0248223,0.0206737,0.011562,0.0022989,0.0009973,0.0010448,0.0,0.0003605,0.0015,0.0015,0.0005037,0.0001201,0.0
Osprey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,8.02e-05,0.0001877,0.0006926,0.0058959,0.0374731,0.1101418,0.1481512,0.1637294,0.1416879,0.1581036,0.1566226,0.1760231,0.154975,0.1780699,0.1861609,0.196056,0.1769783,0.2076386,0.2072545,0.2088549,0.1869479,0.221745,0.2425638,0.2696213,0.2265703,0.2094847,0.1501706,0.070476,0.0296491,0.0155294,0.0061303,0.0025385,0.0009403,0.0005897,0.0006009,0.0004484,0.0005337,0.0015,0.0001201,0.0001388
White-tailed Kite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002126,0.0002401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Eagle,0.0002947,0.0005007,0.0010787,0.0018773,0.0003229,0.0010163,0.00062,0.0007465,0.0001604,0.0002816,8.66e-05,0.0001216,7.69e-05,9.09e-05,8.35e-05,0.0001263,0.0003439,0.0,8e-05,6.29e-05,0.0,9.96e-05,0.0,0.0,0.0001939,0.0002365,0.0003752,0.0001841,0.0001104,0.0001227,0.0002489,0.0001766,0.0001003,0.0001207,0.0002438,0.0001947,0.0004034,0.0015,0.0001277,0.0001813,0.0015,0.0003538,0.0008412,0.0001794,0.0,0.0003777,0.0002403,0.0003469
Sharp-shinned Hawk,0.0160891,0.0161883,0.0169267,0.016507,0.0131579,0.0138647,0.014148,0.01325,0.0122744,0.0114522,0.0145455,0.0126428,0.0081564,0.0112686,0.0113513,0.0096014,0.0070156,0.0053859,0.0035214,0.0035833,0.003064,0.0035853,0.0041005,0.0033454,0.0049457,0.0042568,0.0041276,0.0059831,0.0056316,0.0056449,0.0067206,0.0075042,0.0105358,0.0148425,0.0170648,0.0184951,0.0225898,0.0277715,0.0261814,0.0267452,0.0255982,0.0284232,0.0212715,0.0241234,0.0175045,0.0201461,0.0209059,0.0209548
Cooper's Hawk,0.0664781,0.0712617,0.0739296,0.072825,0.0610268,0.0545877,0.0509554,0.0669964,0.0665864,0.0684314,0.0786147,0.0799903,0.0707141,0.0842421,0.0802103,0.0787063,0.0615586,0.0557012,0.0480992,0.0524297,0.0491856,0.0510905,0.0525884,0.0542301,0.0488751,0.0632612,0.0690432,0.0756627,0.0764134,0.0860228,0.079776,0.0904917,0.077062,0.0989502,0.1111653,0.1089263,0.0978217,0.1143732,0.1054917,0.1021759,0.0814962,0.0885718,0.089893,0.0824141,0.0707653,0.0856208,0.0811006,0.0788232
American Goshawk,0.0015,0.0003338,0.0,0.0015,0.0,0.0,0.0,0.0001866,8.02e-05,0.0,0.0,0.0001823,7.69e-05,9.09e-05,0.0002504,0.0,6.88e-05,7.09e-05,8e-05,0.0001257,0.0,0.0001992,0.0015,0.0005282,0.0003879,0.000473,0.0,0.0002761,0.0,0.0001227,0.0003734,0.0001766,0.0001003,0.000724,0.0002438,0.0003894,0.0015,0.0015,0.0001277,0.0,0.0003134,0.0,0.0015,8.97e-05,0.0,0.0,0.0006007,0.0002082
Northern Harrier,0.0133192,0.010514,0.0115334,0.0139824,0.0079916,0.0094367,0.0078913,0.0099841,0.0055355,0.007979,0.0071861,0.0083273,0.007233,0.0092694,0.0108505,0.0077064,0.0060527,0.0037559,0.0035214,0.0018231,0.001532,0.0018922,0.0017427,0.0009684,0.0012607,0.0010642,0.0021263,0.0027614,0.0019876,0.0035587,0.0031114,0.003708,0.0031106,0.0089296,0.0142613,0.0183977,0.0142194,0.0240308,0.0183908,0.0171351,0.0127468,0.0182805,0.0159837,0.0163214,0.0076849,0.011584,0.011294,0.0108937
Bald Eagle,0.2178218,0.2316422,0.2408729,0.2418436,0.2134324,0.1995499,0.1938448,0.2479239,0.2306458,0.2435934,0.2666667,0.2572332,0.2188366,0.2662668,0.2529839,0.2555113,0.2171401,0.2303876,0.2119248,0.241466,0.1980326,0.2197988,0.2105587,0.193591,0.1688324,0.1657798,0.1671044,0.1516016,0.1170495,0.1125291,0.0963286,0.0717754,0.0431467,0.0393387,0.0464408,0.067361,0.0905607,0.1510995,0.1600255,0.1902992,0.1698882,0.201203,0.2080279,0.2000717,0.1668268,0.1960463,0.2208338,0.2339717
