,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Cassin's Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064851,0.0011737,0.0071942,0.001032,0.0013624,0.0,0.0045662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022173,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue-headed Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Warbling Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065762,0.2204929,0.2323944,0.218705,0.1362229,0.1035422,0.0828924,0.0502283,0.0320641,0.0179487,0.0160858,0.0153453,0.0191638,0.0163934,0.0185676,0.0597015,0.1022556,0.0965909,0.0842572,0.0526316,0.0120805,0.0020121,0.0038314,0.0020121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-eyed Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0040872,0.005291,0.0045662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030075,0.0037879,0.0044346,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loggerhead Shrike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048622,0.0,0.0,0.0,0.0,0.0015528,0.0,0.0,0.001297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Shrike,0.013986,0.0146789,0.0087566,0.0,0.0019268,0.0020325,0.0037106,0.0019455,0.0016207,0.0019608,0.0018587,0.0210877,0.0016051,0.0108696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020121,0.0344828,0.0321932,0.0428954,0.0465116,0.0055762,0.0226843,0.0089552,0.0132275,0.0112045,0.003012,0.0017065
Steller's Jay,0.3370629,0.2862385,0.3117338,0.3225806,0.2890173,0.2764228,0.3042672,0.2879377,0.2933549,0.2745098,0.2788104,0.2641509,0.2552167,0.2639752,0.2177419,0.1732777,0.1180285,0.1161972,0.1093525,0.0753354,0.0626703,0.0388007,0.06621,0.0561122,0.0589744,0.0375335,0.0741688,0.1045296,0.1147541,0.1485411,0.2313433,0.2932331,0.3977273,0.3946785,0.4424951,0.4765101,0.4828974,0.5019157,0.4386318,0.463807,0.496124,0.5185874,0.4914934,0.3791045,0.3253968,0.3333333,0.3222892,0.2627986
California Scrub-Jay,0.0293706,0.0495413,0.0262697,0.0364656,0.0346821,0.0386179,0.0352505,0.0389105,0.0388979,0.0313725,0.0371747,0.0277469,0.0288925,0.0295031,0.030914,0.0229645,0.0337224,0.0269953,0.0302158,0.0278638,0.0286104,0.0352734,0.0022831,0.002004,0.0025641,0.0,0.0,0.0034843,0.0027322,0.0,0.0,0.0045113,0.032197,0.0266075,0.0331384,0.0308725,0.0301811,0.0172414,0.0301811,0.0576408,0.0678295,0.0892193,0.0888469,0.0597015,0.0608466,0.0448179,0.0271084,0.0358362
Black-billed Magpie,0.0,0.0,0.0,0.0,0.0,0.0020325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013624,0.0035273,0.0,0.002004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Crow,0.9216783,0.893578,0.8721541,0.8751753,0.8921002,0.9044715,0.8923933,0.9124514,0.917342,0.9333333,0.9330855,0.9223085,0.918138,0.9347826,0.9462366,0.9279749,0.9312581,0.9330986,0.9352518,0.9401445,0.9468665,0.9365079,0.9269406,0.9438878,0.9128205,0.9356568,0.9002558,0.9181185,0.8989071,0.8885942,0.8532338,0.8932331,0.8712121,0.9113082,0.8986355,0.9342282,0.9235412,0.9061303,0.915493,0.8914209,0.9031008,0.9144981,0.926276,0.8940299,0.9047619,0.8767507,0.9156627,0.8924915
Common Raven,0.027972,0.0256881,0.0140105,0.0168303,0.0134875,0.0101626,0.0148423,0.0155642,0.0081037,0.0176471,0.0185874,0.0255272,0.0272873,0.0170807,0.0268817,0.026096,0.0311284,0.0164319,0.0129496,0.0165119,0.0163488,0.0123457,0.0205479,0.006012,0.0102564,0.0080429,0.0076726,0.010453,0.0,0.0185676,0.0124378,0.0120301,0.0170455,0.0687361,0.0506823,0.0416107,0.0523139,0.0268199,0.0482897,0.0241287,0.0310078,0.0204461,0.020794,0.0208955,0.015873,0.0140056,0.0120482,0.0153584
Black-capped Chickadee,0.7958042,0.787156,0.8143608,0.7952314,0.7880539,0.8313008,0.8181818,0.8404669,0.8444084,0.8607843,0.8698885,0.8601554,0.8715891,0.8680124,0.8454301,0.848643,0.8132296,0.786385,0.7510791,0.7585139,0.7452316,0.7636684,0.7511416,0.8356713,0.8205128,0.8310992,0.8491049,0.8414634,0.8743169,0.8541114,0.9029851,0.881203,0.8503788,0.9046563,0.8888889,0.9020134,0.8672032,0.8678161,0.8571429,0.8324397,0.8139535,0.8252788,0.8279773,0.8104478,0.7804233,0.7759104,0.810241,0.7645051
Mountain Chickadee,0.0,0.0,0.0,0.0014025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut-backed Chickadee,0.0503497,0.0807339,0.0910683,0.0911641,0.088632,0.097561,0.0909091,0.0933852,0.0988655,0.1117647,0.0929368,0.0765816,0.0963082,0.0714286,0.0591398,0.0709812,0.0856031,0.0680751,0.0820144,0.0557276,0.0858311,0.0970018,0.1141553,0.1122244,0.0846154,0.0857909,0.0537084,0.0696864,0.0874317,0.0636605,0.0671642,0.0842105,0.1041667,0.0931264,0.1130604,0.0912752,0.0744467,0.0651341,0.0643863,0.038874,0.0484496,0.0483271,0.0510397,0.0492537,0.031746,0.0420168,0.0662651,0.0580205
Horned Lark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018939,0.0022173,0.005848,0.0053691,0.0,0.0015,0.0,0.0013405,0.001938,0.0,0.0,0.0,0.0026455,0.0,0.0,0.0
Bank Swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013441,0.0020877,0.0038911,0.0035211,0.0100719,0.006192,0.0013624,0.0035273,0.0068493,0.0,0.0025641,0.002681,0.0,0.010453,0.0054645,0.0026525,0.0099502,0.0210526,0.0075758,0.0066519,0.0038986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tree Swallow,0.0,0.0,0.0,0.0,0.0,0.0020325,0.0222635,0.0836576,0.184765,0.2921569,0.4182156,0.4894562,0.5810594,0.5993789,0.6384409,0.6701461,0.7211414,0.7359155,0.7179856,0.7585139,0.7234332,0.7495591,0.783105,0.7775551,0.5769231,0.4745308,0.4015345,0.2560976,0.1311475,0.1087533,0.0447761,0.0390977,0.0075758,0.0,0.0019493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Violet-green Swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0018553,0.0272374,0.0972447,0.2490196,0.3847584,0.4406215,0.4767255,0.5139752,0.4784946,0.4770355,0.4889754,0.4730047,0.5266187,0.6006192,0.6049046,0.6261023,0.6461187,0.5971944,0.6641026,0.69437,0.6035806,0.4303136,0.2595628,0.1644562,0.0970149,0.0887218,0.0473485,0.0332594,0.0701754,0.0268456,0.0160966,0.0057471,0.0,0.0013405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purple Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170807,0.0268817,0.1033403,0.1452659,0.2253521,0.2129496,0.2569659,0.3065395,0.2539683,0.2945205,0.4028056,0.2897436,0.3806971,0.3350384,0.4163763,0.4699454,0.5092838,0.4626866,0.4541353,0.125,0.0022173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Rough-winged Swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019608,0.0037175,0.0110988,0.0192616,0.0496894,0.0698925,0.0699374,0.0830091,0.0715962,0.0676259,0.0515996,0.0340599,0.037037,0.0296804,0.0521042,0.0461538,0.0214477,0.0332481,0.0243902,0.0382514,0.0424403,0.0298507,0.0315789,0.0151515,0.0022173,0.0038986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barn Swallow,0.0,0.0073394,0.0227671,0.0126227,0.0597303,0.0325203,0.0296846,0.0466926,0.0713128,0.0607843,0.0111524,0.0743618,0.1123596,0.3152174,0.4569892,0.5480167,0.6809339,0.6338028,0.6834532,0.7595459,0.7765668,0.7548501,0.7374429,0.7034068,0.7102564,0.7560322,0.7161125,0.6898955,0.6420765,0.7108753,0.5572139,0.6285714,0.4867424,0.3481153,0.245614,0.1167785,0.0482897,0.0172414,0.0020121,0.0013405,0.001938,0.0055762,0.0,0.0134328,0.0,0.0084034,0.0,0.0017065
Cliff Swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019608,0.0018587,0.0210877,0.0609952,0.1599379,0.1693548,0.2265136,0.2360571,0.2312207,0.247482,0.2868937,0.346049,0.3280423,0.3356164,0.2725451,0.3153846,0.3029491,0.2455243,0.2439024,0.1420765,0.1087533,0.0970149,0.0781955,0.0284091,0.0066519,0.0038986,0.0013423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bushtit,0.2391608,0.2477064,0.1908932,0.197756,0.2196532,0.2601626,0.2949907,0.3599222,0.4635332,0.5470588,0.6542751,0.6692564,0.64687,0.6195652,0.594086,0.5981211,0.616083,0.5798122,0.6057554,0.5283798,0.5149864,0.5044092,0.4452055,0.4729459,0.425641,0.4986595,0.5575448,0.5191638,0.4617486,0.4429708,0.4402985,0.4240602,0.3996212,0.4146341,0.3996101,0.3744966,0.3360161,0.3697318,0.3661972,0.3230563,0.3255814,0.3234201,0.2741021,0.2313433,0.2037037,0.2605042,0.1957831,0.2235495
Ruby-crowned Kinglet,0.558042,0.5247706,0.5936953,0.5413745,0.4971098,0.5081301,0.5454545,0.5972763,0.560778,0.6156863,0.6152416,0.5205327,0.4141252,0.3214286,0.2137097,0.1169102,0.0505837,0.0199531,0.0028777,0.001032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030075,0.0037879,0.0155211,0.0760234,0.1530201,0.2414487,0.3869732,0.4869215,0.4678284,0.5135659,0.4776952,0.5614367,0.5537313,0.5925926,0.5854342,0.5903614,0.5426621
Golden-crowned Kinglet,0.3006993,0.2642202,0.2854641,0.2258065,0.1868979,0.2093496,0.2115028,0.2276265,0.2025932,0.1666667,0.1431227,0.1009989,0.0738363,0.0807453,0.0672043,0.0480167,0.0570687,0.0422535,0.0359712,0.0309598,0.0299728,0.031746,0.0296804,0.0220441,0.0384615,0.0482574,0.028133,0.0452962,0.0464481,0.0689655,0.1044776,0.087218,0.1117424,0.1529933,0.1773879,0.2107383,0.2032193,0.2777778,0.2957746,0.3029491,0.3139535,0.3104089,0.3516068,0.3358209,0.3333333,0.3361345,0.3042169,0.3293515
Red-breasted Nuthatch,0.0237762,0.0256881,0.0210158,0.0154278,0.0211946,0.0203252,0.0222635,0.0311284,0.0226904,0.0196078,0.0315985,0.0255272,0.0529695,0.060559,0.0255376,0.0417537,0.0337224,0.0340376,0.0143885,0.0103199,0.0217984,0.0176367,0.043379,0.0300601,0.0128205,0.0402145,0.0409207,0.0400697,0.0327869,0.0901857,0.1119403,0.0977444,0.092803,0.0554324,0.0818713,0.0577181,0.0442656,0.0363985,0.0160966,0.0241287,0.0290698,0.0167286,0.0302457,0.0134328,0.010582,0.0196078,0.0361446,0.0187713
Brown Creeper,0.1958042,0.1908257,0.1978984,0.2019635,0.1811175,0.2052846,0.1762523,0.2354086,0.1961102,0.1882353,0.2211896,0.1664817,0.1685393,0.1754658,0.1827957,0.1764092,0.1491569,0.1561033,0.1697842,0.1744066,0.1621253,0.1463845,0.1347032,0.1002004,0.1102564,0.1394102,0.168798,0.1585366,0.1666667,0.1803714,0.2338308,0.1879699,0.2405303,0.2793792,0.2787524,0.2228188,0.1891348,0.2145594,0.2173038,0.1702413,0.1879845,0.2118959,0.1814745,0.1850746,0.1746032,0.1960784,0.189759,0.1877133
Northern House Wren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001297,0.0023474,0.0071942,0.0123839,0.0435967,0.021164,0.0159817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacific Wren,0.1944056,0.2146789,0.1943958,0.2342216,0.2196532,0.2886179,0.244898,0.2470817,0.2658023,0.2372549,0.2304833,0.1187569,0.0626003,0.0590062,0.0362903,0.0219207,0.0181582,0.0117371,0.0215827,0.0113519,0.0095368,0.0088183,0.0068493,0.002004,0.0025641,0.002681,0.0025575,0.0,0.0,0.0026525,0.0,0.0045113,0.0056818,0.0133038,0.0155945,0.0308725,0.0684105,0.1283525,0.1649899,0.1903485,0.2267442,0.2565056,0.2344045,0.2373134,0.2513228,0.2521008,0.2921687,0.2337884
Marsh Wren,0.358042,0.3412844,0.441331,0.4137447,0.416185,0.5,0.4972171,0.5914397,0.5721232,0.6411765,0.6933086,0.7069922,0.7592295,0.7593168,0.7728495,0.7359081,0.7405966,0.7276995,0.7438849,0.7626419,0.7724796,0.7231041,0.7557078,0.741483,0.6461538,0.5335121,0.488491,0.3797909,0.3715847,0.3793103,0.4154229,0.3849624,0.4015152,0.4745011,0.4288499,0.4416107,0.4466801,0.4386973,0.4668008,0.4852547,0.4476744,0.4256506,0.3799622,0.4104478,0.3968254,0.4285714,0.3704819,0.3464164
Bewick's Wren,0.5608392,0.5412844,0.5814361,0.5946704,0.5491329,0.5995935,0.6029685,0.6750973,0.6580227,0.6745098,0.6988848,0.6881243,0.6725522,0.6987578,0.6330645,0.6200418,0.6251621,0.6244131,0.5697842,0.5758514,0.5626703,0.5696649,0.5342466,0.5891784,0.5384615,0.5630027,0.6061381,0.5993031,0.5928962,0.6392573,0.6666667,0.6390977,0.6325758,0.6762749,0.705653,0.6630872,0.6358149,0.6590038,0.6297787,0.6032172,0.5988372,0.5687732,0.6162571,0.5507463,0.6005291,0.5462185,0.560241,0.5392491
American Dipper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Starling,0.3762238,0.4587156,0.4430823,0.5119215,0.5414258,0.5264228,0.5491651,0.5836576,0.5818476,0.5823529,0.5483271,0.5038846,0.4975923,0.5512422,0.4825269,0.493737,0.5304799,0.5258216,0.5338129,0.5758514,0.513624,0.3950617,0.4726027,0.4148297,0.3128205,0.2493298,0.2199488,0.1533101,0.1557377,0.1591512,0.1616915,0.1443609,0.1647727,0.2039911,0.2397661,0.2577181,0.277666,0.302682,0.3822938,0.3431635,0.3662791,0.3457249,0.3270321,0.3328358,0.3227513,0.3529412,0.3825301,0.3481229
Gray Catbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown Thrasher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sage Thrasher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295699,0.0041754,0.0,0.0,0.0,0.001032,0.0177112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mockingbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014388,0.0144479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mountain Bluebird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011099,0.0096308,0.0388199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Townsend's Solitaire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Varied Thrush,0.0167832,0.0238532,0.0227671,0.0504909,0.0558767,0.0426829,0.0556586,0.0642023,0.0567261,0.045098,0.0408922,0.0144284,0.0096308,0.0108696,0.0013441,0.006263,0.001297,0.0046948,0.0,0.002064,0.0,0.0017637,0.0,0.0,0.0,0.002681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005848,0.0147651,0.0181087,0.0421456,0.0241449,0.0187668,0.0251938,0.0315985,0.0189036,0.0104478,0.0396825,0.022409,0.0481928,0.0443686
Swainson's Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038911,0.0046948,0.0503597,0.0485036,0.0258856,0.0194004,0.0296804,0.012024,0.0153846,0.0160858,0.0153453,0.0087108,0.0054645,0.0106101,0.0199005,0.037594,0.0473485,0.0199557,0.0253411,0.0161074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hermit Thrush,0.006993,0.0091743,0.0140105,0.0140252,0.0134875,0.0060976,0.0055659,0.0077821,0.0081037,0.0039216,0.0055762,0.0077691,0.0064205,0.007764,0.0228495,0.0563674,0.0246433,0.0023474,0.0014388,0.0015,0.0,0.0,0.0022831,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0133038,0.0175439,0.0295302,0.0120724,0.032567,0.0301811,0.0281501,0.0348837,0.0408922,0.0245747,0.0134328,0.015873,0.0028011,0.003012,0.0136519
American Robin,0.8321678,0.8422018,0.8528897,0.8681627,0.8574181,0.8556911,0.8923933,0.9105058,0.9059968,0.9156863,0.9182156,0.9078801,0.894061,0.9021739,0.8870968,0.8851775,0.9079118,0.8873239,0.8978417,0.9081527,0.9277929,0.9241623,0.9018265,0.8957916,0.8461538,0.7801609,0.7442455,0.6968641,0.5956284,0.4403183,0.4378109,0.3609023,0.3314394,0.3348115,0.3976608,0.5020134,0.6036217,0.7279693,0.806841,0.7788204,0.7945736,0.7750929,0.7920605,0.7791045,0.7698413,0.7843137,0.8012048,0.7713311
Cedar Waxwing,0.1006993,0.1119266,0.1033275,0.0869565,0.0770713,0.0772358,0.0853432,0.1011673,0.102107,0.0862745,0.0669145,0.0965594,0.0834671,0.0496894,0.0739247,0.1148225,0.1932555,0.2042254,0.4633094,0.7151703,0.7615804,0.6560847,0.6324201,0.6372745,0.574359,0.5630027,0.6035806,0.5993031,0.6229508,0.6100796,0.6119403,0.512782,0.4981061,0.5011086,0.4210526,0.3409396,0.3863179,0.4444444,0.4225352,0.3310992,0.2286822,0.1840149,0.1342155,0.1671642,0.1481481,0.092437,0.1024096,0.1023891
Northern Red Bishop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pin-tailed Whydah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House Sparrow,0.0265734,0.0256881,0.0315236,0.0140252,0.0423892,0.0365854,0.0352505,0.0428016,0.0470016,0.0529412,0.0390335,0.0355161,0.0577849,0.060559,0.0577957,0.0521921,0.0687419,0.0551643,0.0561151,0.0712074,0.0558583,0.0582011,0.0730594,0.0661323,0.0692308,0.0670241,0.0511509,0.0522648,0.0710383,0.061008,0.0597015,0.0255639,0.030303,0.0199557,0.0311891,0.0281879,0.0362173,0.0383142,0.0342052,0.0281501,0.0251938,0.0408922,0.0189036,0.0313433,0.026455,0.0392157,0.0210843,0.0307167
American Pipit,0.0111888,0.012844,0.0017513,0.0084151,0.0,0.004065,0.0018553,0.0058366,0.0048622,0.0039216,0.0,0.0055494,0.0176565,0.0900621,0.1155914,0.1085595,0.0830091,0.0340376,0.0100719,0.006192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090226,0.0435606,0.1308204,0.122807,0.1234899,0.0965795,0.0938697,0.056338,0.0656836,0.0503876,0.0446097,0.0321361,0.0074627,0.0132275,0.0056022,0.003012,0.0153584
Evening Grosbeak,0.0,0.0018349,0.0,0.0,0.0,0.0,0.0,0.0,0.0016207,0.0,0.0,0.0,0.0,0.0,0.0013441,0.0,0.002594,0.008216,0.0115108,0.0175439,0.0013624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015038,0.0037879,0.0,0.0097466,0.0013423,0.0020121,0.0057471,0.0020121,0.0040214,0.003876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pine Grosbeak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017065
House Finch,0.5608392,0.5045872,0.502627,0.5329593,0.5606936,0.5345528,0.5602968,0.5933852,0.5494327,0.6137255,0.6282528,0.6137625,0.6388443,0.673913,0.6612903,0.6659708,0.6446174,0.6267606,0.6330935,0.6656347,0.6907357,0.707231,0.7648402,0.8116232,0.8,0.8096515,0.7877238,0.761324,0.6912568,0.7135279,0.6741294,0.5834586,0.5246212,0.5166297,0.5575049,0.5718121,0.5995976,0.6321839,0.6016097,0.5710456,0.5833333,0.5334572,0.5652174,0.5432836,0.5343915,0.5462185,0.626506,0.5494881
Purple Finch,0.0321678,0.0256881,0.0192644,0.0322581,0.0154143,0.0426829,0.0408163,0.0622568,0.0502431,0.0529412,0.063197,0.0577137,0.0272873,0.0248447,0.0268817,0.0156576,0.0168612,0.0152582,0.0158273,0.0113519,0.0163488,0.010582,0.0022831,0.004008,0.0205128,0.0107239,0.0153453,0.0087108,0.0027322,0.0106101,0.0124378,0.0210526,0.0359848,0.0665188,0.0779727,0.0697987,0.0663984,0.0498084,0.0462777,0.041555,0.0465116,0.0408922,0.047259,0.0447761,0.021164,0.022409,0.0331325,0.0307167
Redpoll,0.0125874,0.0073394,0.0227671,0.0042076,0.0057803,0.0060976,0.0,0.0,0.0,0.0019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010582,0.0,0.003012,0.0085324
Red Crossbill,0.0041958,0.0036697,0.0015,0.0014025,0.0019268,0.0020325,0.0018553,0.0,0.0,0.0039216,0.0,0.0,0.0016051,0.0031056,0.0134409,0.0083507,0.0181582,0.0105634,0.0043165,0.0154799,0.0081744,0.005291,0.0045662,0.002004,0.0025641,0.0053619,0.0015,0.0017422,0.0,0.0026525,0.0074627,0.0,0.0,0.0022173,0.0019493,0.0,0.0020121,0.0019157,0.0020121,0.0,0.001938,0.0074349,0.0,0.0029851,0.005291,0.0,0.0,0.0
European Goldfinch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
